Words shared by at least 6 categories (frequency per category):
---------------------------------------------------------------
ll: Personal Life / Past: 49, Coding: 158, Digital Media: 34, MBTI: 246, psychology: 123, translate: 130, Transcripts: 273
f: Personal Life / Past: 7, Coding: 483, Digital Media: 276, MBTI: 29, psychology: 15, translate: 185, Transcripts: 16
es: Personal Life / Past: 62, Coding: 9, Digital Media: 8, MBTI: 307, psychology: 84, translate: 244, Transcripts: 296
response: Personal Life / Past: 40, Coding: 358, MBTI: 97, psychology: 76, translate: 225, Transcripts: 209
personal: Personal Life / Past: 152, Coding: 8, Digital Media: 1, MBTI: 434, psychology: 168, translate: 85, Transcripts: 150
going: Personal Life / Past: 28, Coding: 50, MBTI: 314, psychology: 119, translate: 85, Transcripts: 401
specific: Personal Life / Past: 69, Coding: 180, Digital Media: 25, MBTI: 269, psychology: 138, translate: 224, Transcripts: 92
before: Personal Life / Past: 95, Coding: 240, Digital Media: 69, MBTI: 178, psychology: 54, translate: 171, Transcripts: 190
same: Personal Life / Past: 68, Coding: 209, Digital Media: 83, MBTI: 208, psychology: 92, translate: 147, Transcripts: 189
für: Personal Life / Past: 36, Coding: 127, Digital Media: 83, MBTI: 168, psychology: 75, translate: 323, Transcripts: 163
go: Personal Life / Past: 63, Coding: 72, Digital Media: 11, MBTI: 290, psychology: 82, translate: 175, Transcripts: 278
should: Personal Life / Past: 25, Coding: 266, Digital Media: 45, MBTI: 150, psychology: 99, translate: 184, Transcripts: 196
information: Personal Life / Past: 48, Coding: 69, Digital Media: 4, MBTI: 356, psychology: 207, translate: 92, Transcripts: 186
making: Personal Life / Past: 149, Coding: 42, Digital Media: 10, MBTI: 385, psychology: 141, translate: 122, Transcripts: 110
someone: Personal Life / Past: 222, Coding: 12, Digital Media: 1, MBTI: 363, psychology: 85, translate: 148, Transcripts: 128
very: Personal Life / Past: 57, Coding: 35, Digital Media: 23, MBTI: 305, psychology: 148, translate: 70, Transcripts: 302
does: Personal Life / Past: 104, Coding: 87, Digital Media: 13, MBTI: 302, psychology: 124, translate: 105, Transcripts: 181
work: Personal Life / Past: 73, Coding: 58, Digital Media: 11, MBTI: 321, psychology: 95, translate: 142, Transcripts: 215
good: Personal Life / Past: 92, Coding: 9, Digital Media: 1, MBTI: 298, psychology: 145, translate: 82, Transcripts: 283
command: Coding: 407, Digital Media: 107, MBTI: 4, psychology: 1, translate: 197, Transcripts: 183
within: Personal Life / Past: 23, Coding: 238, Digital Media: 14, MBTI: 182, psychology: 103, translate: 232, Transcripts: 102
less: Personal Life / Past: 108, Coding: 83, Digital Media: 9, MBTI: 292, psychology: 115, translate: 186, Transcripts: 100
those: Personal Life / Past: 60, Coding: 33, Digital Media: 11, MBTI: 294, psychology: 165, translate: 79, Transcripts: 251
sense: Personal Life / Past: 160, Coding: 9, Digital Media: 1, MBTI: 361, psychology: 103, translate: 131, Transcripts: 123
were: Personal Life / Past: 106, Coding: 50, Digital Media: 6, MBTI: 276, psychology: 106, translate: 103, Transcripts: 218
else: Personal Life / Past: 43, Coding: 288, Digital Media: 67, MBTI: 91, psychology: 15, translate: 197, Transcripts: 159
messages: Personal Life / Past: 2, Coding: 385, Digital Media: 6, MBTI: 15, psychology: 2, translate: 301, Transcripts: 145
approach: Personal Life / Past: 83, Coding: 138, Digital Media: 21, MBTI: 278, psychology: 99, translate: 145, Transcripts: 90
person: Personal Life / Past: 137, Coding: 13, MBTI: 293, psychology: 98, translate: 143, Transcripts: 164
own: Personal Life / Past: 182, Coding: 14, Digital Media: 6, MBTI: 312, psychology: 96, translate: 98, Transcripts: 140
v: Coding: 467, Digital Media: 6, MBTI: 21, psychology: 1, translate: 333, Transcripts: 12
still: Personal Life / Past: 121, Coding: 67, Digital Media: 18, MBTI: 274, psychology: 86, translate: 105, Transcripts: 157
left: Personal Life / Past: 57, Coding: 301, Digital Media: 187, MBTI: 116, psychology: 20, translate: 89, Transcripts: 58
return: Personal Life / Past: 17, Coding: 391, Digital Media: 39, MBTI: 26, psychology: 5, translate: 187, Transcripts: 163
click: Coding: 505, Digital Media: 74, MBTI: 11, psychology: 6, translate: 204, Transcripts: 25
state: Personal Life / Past: 146, Coding: 103, Digital Media: 69, MBTI: 218, psychology: 55, translate: 77, Transcripts: 152
world: Personal Life / Past: 79, Coding: 10, Digital Media: 6, MBTI: 369, psychology: 139, translate: 57, Transcripts: 158
eine: Personal Life / Past: 51, Coding: 5, Digital Media: 4, MBTI: 239, psychology: 95, translate: 202, Transcripts: 221
external: Personal Life / Past: 122, Coding: 35, Digital Media: 3, MBTI: 352, psychology: 136, translate: 63, Transcripts: 102
number: Personal Life / Past: 6, Coding: 317, Digital Media: 16, MBTI: 63, psychology: 39, translate: 250, Transcripts: 122
objects: Personal Life / Past: 1, Coding: 395, MBTI: 19, psychology: 14, translate: 345, Transcripts: 39
open: Personal Life / Past: 41, Coding: 303, Digital Media: 64, MBTI: 101, psychology: 23, translate: 171, Transcripts: 109
mit: Personal Life / Past: 27, Coding: 15, Digital Media: 4, MBTI: 233, psychology: 58, translate: 259, Transcripts: 216
